L,nup,delta,U,seed,channel,R,P,bubble,V
12,36,0.6,6.0,3,d,4.472136,-0.6588512712972177,0.3301479479811574,-0.988999219278375
12,36,0.6,6.0,3,d,5.0,-0.0330365138977562,0.3026242940936553,-0.3356608079914115
12,36,0.6,6.0,3,d,5.09902,0.4555501249836733,-0.0639892234728362,0.5195393484565096
12,36,0.6,6.0,3,d,5.385165,0.8959721650976527,0.1289693475572957,0.7670028175403569
12,36,0.6,6.0,3,d,5.656854,-1.286359941404205,0.1353618224932136,-1.4217217638974189
12,36,0.6,6.0,3,d,5.830952,0.3180824063592266,0.0068068834199827,0.3112755229392439
12,36,0.6,6.0,3,d,6.0,-0.1524421537870383,0.0377789146696666,-0.190221068456705
12,36,0.6,6.0,3,d,6.082763,0.4539764434158213,0.146900625104515,0.3070758183113063
12,36,0.6,6.0,3,d,6.324555,0.4989103102834994,-0.1369848603396152,0.6358951706231146
12,36,0.6,6.0,3,d,6.403124,0.1127137800803074,0.1339091211267155,-0.0211953410464081
12,36,0.6,6.0,3,d,6.708204,0.5878588879655026,-0.0775531244788253,0.6654120124443279
12,36,0.6,6.0,3,d,7.071068,1.2870991886939278,0.1439732704855514,1.1431259182083764
12,36,0.6,6.0,3,d,7.211103,0.9268141654257088,0.3627609731836352,0.5640531922420737
12,36,0.6,6.0,3,d,7.81025,-1.383988337560039,-0.481238638466422,-0.902749699093617
12,36,0.6,6.0,3,d,8.485281,-0.0893674132574398,0.1509930360408018,-0.2403604492982416
12,36,0.6,6.0,3,dxy,0.0,83.81663070923975,89.51362008120762,-5.696989371967874
12,36,0.6,6.0,3,dxy,1.0,1.5914136917367938,1.684325761380982,-0.0929120696441883
12,36,0.6,6.0,3,dxy,1.414214,10.226675304183544,14.075311635991913,-3.848636331808368
12,36,0.6,6.0,3,dxy,2.0,-6.733524172302514,-7.40305215216362,0.6695279798611065
12,36,0.6,6.0,3,dxy,2.236068,1.6690442440261553,2.305105259084157,-0.6360610150580017
12,36,0.6,6.0,3,dxy,2.828427,-0.7302696722920115,1.9627034460145112,-2.692973118306522
12,36,0.6,6.0,3,dxy,3.0,0.5018085684790157,1.4587707907217051,-0.9569622222426896
12,36,0.6,6.0,3,dxy,3.162278,3.9938096641959584,7.418220229741108,-3.4244105655451493
12,36,0.6,6.0,3,dxy,3.605551,0.6443485032210047,0.1706339061360132,0.4737145970849915
12,36,0.6,6.0,3,dxy,4.0,-1.0131467145728146,-0.6543825621904626,-0.3587641523823519
12,36,0.6,6.0,3,dxy,4.123106,-0.014893124202502,0.7415146265362558,-0.7564077507387579
12,36,0.6,6.0,3,dxy,4.242641,2.397151383170345,1.770962493719321,0.6261888894510239
12,36,0.6,6.0,3,dxy,4.472136,3.5659478934446702,3.882786085490163,-0.3168381920454926
12,36,0.6,6.0,3,dxy,5.0,-0.2062666963566246,0.5879829705167722,-0.7942496668733967
12,36,0.6,6.0,3,dxy,5.09902,-0.9236773446057344,0.7124169006538287,-1.6360942452595633
12,36,0.6,6.0,3,dxy,5.385165,-0.335441460712664,-0.1155734047893443,-0.2198680559233196
12,36,0.6,6.0,3,dxy,5.656854,-0.2835076219057765,0.0325226186295852,-0.3160302405353617
12,36,0.6,6.0,3,dxy,5.830952,-1.2937871021483538,0.0024048298856062,-1.29619193203396
12,36,0.6,6.0,3,dxy,6.0,-0.3934945853548308,-0.0132826610856099,-0.3802119242692208
12,36,0.6,6.0,3,dxy,6.082763,-0.4623172005948309,0.0666637551299389,-0.5289809557247698
12,36,0.6,6.0,3,dxy,6.324555,-0.0682277832963085,-0.0344203322394287,-0.0338074510568798
12,36,0.6,6.0,3,dxy,6.403124,-1.4013743297254888,0.0440843509784139,-1.4454586807039027
12,36,0.6,6.0,3,dxy,6.708204,-0.9467006684326152,0.0720346282084923,-1.0187352966411076
12,36,0.6,6.0,3,dxy,7.071068,0.096634603110646,1.4396655285109676,-1.3430309254003217
12,36,0.6,6.0,3,dxy,7.211103,-0.3551063062513723,1.0464284663576229,-1.4015347726089953
12,36,0.6,6.0,3,dxy,7.81025,-0.4480062251452624,0.104730950454703,-0.5527371755999655
12,36,0.6,6.0,3,dxy,8.485281,0.4899229540358857,0.7053832710889432,-0.2154603170530574
12,36,0.6,6.0,4,son,0.0,13.077492973461244,27.145119359971652,-14.067626386510408
12,36,0.6,6.0,4,son,1.0,-0.8417255935050341,0.5646652209237604,-1.4063908144287944
12,36,0.6,6.0,4,son,1.414214,0.8857156850919553,7.534638878065688,-6.648923192973733
12,36,0.6,6.0,4,son,2.0,-0.4276242434500441,0.2905121541826229,-0.718136397632667
12,36,0.6,6.0,4,son,2.236068,0.3345864121547721,1.3369244735568082,-1.002338061402036
12,36,0.6,6.0,4,son,2.828427,0.4089148984105057,1.6556821035514868,-1.246767205140981
12,36,0.6,6.0,4,son,3.0,0.1254857142700188,0.7115552191505753,-0.5860695048805564
12,36,0.6,6.0,4,son,3.162278,0.2403152228672221,1.1306439510936075,-0.8903287282263856
12,36,0.6,6.0,4,son,3.605551,-0.042861517696691,-0.0216526163801135,-0.0212089013165775
12,36,0.6,6.0,4,son,4.0,-0.0691095627024605,-0.0686260501135972,-0.0004835125888633
12,36,0.6,6.0,4,son,4.123106,0.0085679621791097,0.1505077746299352,-0.1419398124508255
12,36,0.6,6.0,4,son,4.242641,0.0342186542878922,0.2154448120235642,-0.1812261577356719
12,36,0.6,6.0,4,son,4.472136,0.0142319299244809,0.2982470351694193,-0.2840151052449383
12,36,0.6,6.0,4,son,5.0,0.0874819364231427,0.2574521252697566,-0.1699701888466139
12,36,0.6,6.0,4,son,5.09902,0.0817268201210832,0.1608369305410769,-0.0791101104199936
12,36,0.6,6.0,4,son,5.385165,-0.0189139490546672,0.0349748624095865,-0.0538888114642538
12,36,0.6,6.0,4,son,5.656854,0.0158015579201553,0.0941784309594903,-0.078376873039335
12,36,0.6,6.0,4,son,5.830952,0.0251975561971416,0.0159401601495671,0.0092573960475745
12,36,0.6,6.0,4,son,6.0,0.0155143442415485,0.0689618237861022,-0.0534474795445536
12,36,0.6,6.0,4,son,6.082763,0.020012049223887,0.1153024584151939,-0.0952904091913068
12,36,0.6,6.0,4,son,6.324555,-0.0109024085709664,0.0494421508947111,-0.0603445594656776
12,36,0.6,6.0,4,son,6.403124,-0.0160324420412328,0.0822652226088415,-0.0982976646500744
12,36,0.6,6.0,4,son,6.708204,0.0354041119115458,0.0826414442847609,-0.0472373323732151
12,36,0.6,6.0,4,son,7.071068,0.0614926482837845,0.2209674382207763,-0.1594747899369918
12,36,0.6,6.0,4,son,7.211103,0.0340944422627241,0.1899826992734882,-0.1558882570107641
12,36,0.6,6.0,4,son,7.81025,0.0134193320495322,0.0288438112958276,-0.0154244792462953
12,36,0.6,6.0,4,son,8.485281,0.0235081061625363,0.0682971132068481,-0.0447890070443118
12,36,0.6,6.0,4,sext,0.0,58.572685501490696,63.974703603513944,-5.4020181020232485
12,36,0.6,6.0,4,sext,1.0,-0.3994566709867281,4.238158412652321,-4.637615083639049
12,36,0.6,6.0,4,sext,1.414214,-16.32655455079465,-14.839709688617438,-1.4868448621772128
12,36,0.6,6.0,4,sext,2.0,0.1107593389495515,1.149427303262913,-1.0386679643133614
12,36,0.6,6.0,4,sext,2.236068,2.7739473144207185,4.150575894161323,-1.3766285797406042
12,36,0.6,6.0,4,sext,2.828427,2.5716794865651496,3.582040091776778,-1.0103606052116283
12,36,0.6,6.0,4,sext,3.0,0.7803131054026606,1.2781413250542393,-0.4978282196515786
12,36,0.6,6.0,4,sext,3.162278,-0.8082365289277667,-0.1655606043041732,-0.6426759246235934
12,36,0.6,6.0,4,sext,3.605551,-0.36805867357126,0.0125797799730995,-0.3806384535443596
12,36,0.6,6.0,4,sext,4.0,0.4249559134736952,0.5384585675848514,-0.1135026541111562
12,36,0.6,6.0,4,sext,4.123106,1.0732916267485733,1.5316570103751466,-0.4583653836265733
12,36,0.6,6.0,4,sext,4.242641,-0.01475689986165,0.0936351342870077,-0.1083920341486577
12,36,0.6,6.0,4,sext,4.472136,-0.1557684920610056,-0.0031015812029358,-0.1526669108580697
12,36,0.6,6.0,4,sext,5.0,0.715755847875065,0.9984354421385097,-0.2826795942634446
12,36,0.6,6.0,4,sext,5.09902,1.3756170211329168,1.3437968272748964,0.0318201938580204
12,36,0.6,6.0,4,sext,5.385165,-1.3585203653754274,-0.6355064066612617,-0.7230139587141657
12,36,0.6,6.0,4,sext,5.656854,0.2920547908521563,0.5103267614520889,-0.2182719705999325
12,36,0.6,6.0,4,sext,5.830952,-0.6732917881187156,-0.2814530622248355,-0.39183872589388
12,36,0.6,6.0,4,sext,6.0,-0.1014537368168435,0.2945216758752192,-0.3959754126920628
12,36,0.6,6.0,4,sext,6.082763,0.5728166955800372,0.4643546044001937,0.1084620911798435
12,36,0.6,6.0,4,sext,6.324555,-0.5676884598869731,-0.1763308626291355,-0.3913575972578376
12,36,0.6,6.0,4,sext,6.403124,-0.7722852450358807,0.2679409702840311,-1.0402262153199118
12,36,0.6,6.0,4,sext,6.708204,0.4219516047100899,0.3293503434474944,0.0926012612625955
12,36,0.6,6.0,4,sext,7.071068,-0.472841062498808,-0.5567286607968985,0.0838875982980905
12,36,0.6,6.0,4,sext,7.211103,-0.0902963034916953,0.6019677254636416,-0.692264028955337
12,36,0.6,6.0,4,sext,7.81025,-0.1662266575810757,0.071859962626097,-0.2380866202071727
12,36,0.6,6.0,4,sext,8.485281,0.1241618856704265,0.002190041706053,0.1219718439643735
12,36,0.6,6.0,4,d,0.0,163.36776836895805,170.63395248457704,-7.266184115618984
12,36,0.6,6.0,4,d,1.0,3.5493565011584183,1.3665107455804535,2.182845755577965
12,36,0.6,6.0,4,d,1.414214,89.04435061591145,93.52114570661732,-4.4767950907058776
12,36,0.6,6.0,4,d,2.0,11.712503496649282,12.41303316553805,-0.7005296688887679
12,36,0.6,6.0,4,d,2.236068,1.8364914747770056,5.266457691636436,-3.4299662168594307
12,36,0.6,6.0,4,d,2.828427,-8.107133987325318,-8.326263481079437,0.219129493754119
12,36,0.6,6.0,4,d,3.0,5.128582624029331,4.738656843725809,0.3899257803035221
12,36,0.6,6.0,4,d,3.162278,-4.2504063738017495,-4.814527014613065,0.564120640811316
12,36,0.6,6.0,4,d,3.605551,0.2543440275551935,0.1899929681313656,0.0643510594238279
12,36,0.6,6.0,4,d,4.0,-0.2772317972167076,-0.1231385669159455,-0.154093230300762
12,36,0.6,6.0,4,d,4.123106,-0.8372333013475597,-0.4231881157593243,-0.4140451855882354
12,36,0.6,6.0,4,d,4.242641,-0.2129627589907324,0.1599048444413033,-0.3728676034320357
12,36,0.6,6.0,4,d,4.472136,0.3674532285637756,1.0832389580640067,-0.715785729500231
12,36,0.6,6.0,4,d,5.0,-0.489063295332782,0.1883361381160315,-0.6773994334488136
12,36,0.6,6.0,4,d,5.09902,1.5963931230745485,1.3517671631218744,0.2446259599526739
12,36,0.6,6.0,4,d,5.385165,-0.3494316670554237,-0.0761321796856083,-0.2732994873698154
12,36,0.6,6.0,4,d,5.656854,-0.2416888281110703,0.1680649283926244,-0.4097537565036947
12,36,0.6,6.0,4,d,5.830952,0.6429901579832606,0.3665119106889762,0.2764782472942844
12,36,0.6,6.0,4,d,6.0,-1.0317743407554338,-0.528268564096815,-0.5035057766586188
12,36,0.6,6.0,4,d,6.082763,-0.4643385270936583,-0.3338013410309139,-0.1305371860627444
12,36,0.6,6.0,4,d,6.324555,-0.0349462810761655,0.0144410825880423,-0.0493873636642078
12,36,0.6,6.0,4,d,6.403124,-2.3155395331571436,-0.602225379412007,-1.7133141537451366
12,36,0.6,6.0,4,d,6.708204,-0.0961001840800574,-0.3714936526497542,0.2753934685696967
12,36,0.6,6.0,4,d,7.071068,-0.5859633275073732,-0.5469824762481904,-0.0389808512591828
12,36,0.6,6.0,4,d,7.211103,0.205328464463899,0.0586635490000095,0.1466649154638894
12,36,0.6,6.0,4,d,7.81025,0.2519834598506903,-0.0312019136519197,0.28318537350261
12,36,0.6,6.0,4,d,8.485281,-0.2073699891692667,-0.1386843152973464,-0.0686856738719203
12,36,0.6,6.0,4,dxy,0.0,83.45671529309563,89.01465365154556,-5.557938358449931
12,36,0.6,6.0,4,dxy,1.0,3.187441933798147,2.331602966820902,0.8558389669772448
12,36,0.6,6.0,4,dxy,1.414214,11.21307785730804,14.20821809759522,-2.9951402402871814
12,36,0.6,6.0,4,dxy,2.0,-5.689984436496101,-5.864451428670931,0.1744669921748292
12,36,0.6,6.0,4,dxy,2.236068,1.0748525768674164,2.784461683207213,-1.7096091063397965
12,36,0.6,6.0,4,dxy,2.828427,0.4155440538120252,2.573052154347022,-2.1575081005349968
12,36,0.6,6.0,4,dxy,3.0,0.9664693575846256,1.4346156660176477,-0.4681463084330217
12,36,0.6,6.0,4,dxy,3.162278,5.961970114222022,8.381784189473006,-2.419814075250984
12,36,0.6,6.0,4,dxy,3.605551,1.146727268292183,0.6827041514671166,0.4640231168250663
12,36,0.6,6.0,4,dxy,4.0,0.8083853486933282,0.0384175900824943,0.7699677586108339
12,36,0.6,6.0,4,dxy,4.123106,-0.4088665198883546,0.2305348866210645,-0.6394014065094191
12,36,0.6,6.0,4,dxy,4.242641,2.529943599775234,1.911144267071784,0.6187993327034502
12,36,0.6,6.0,4,dxy,4.472136,3.1055180701066964,3.2749810945072833,-0.1694630244005868
12,36,0.6,6.0,4,dxy,5.0,0.2754315012040264,0.2694284901979534,0.0060030110060729
12,36,0.6,6.0,4,dxy,5.09902,-0.0643887379207436,0.303092411410678,-0.3674811493314216
12,36,0.6,6.0,4,dxy,5.385165,1.5534382524685648,0.956106101871372,0.5973321505971927
12,36,0.6,6.0,4,dxy,5.656854,-0.9396873433650668,0.1355612749346366,-1.0752486182997036
12,36,0.6,6.0,4,dxy,5.830952,-1.4603139743314375,-0.0009328831008542,-1.4593810912305831
12,36,0.6,6.0,4,dxy,6.0,0.968628276323774,0.402725962288973,0.5659023140348012
12,36,0.6,6.0,4,dxy,6.082763,0.0568435894668276,0.1681201560406629,-0.1112765665738353
12,36,0.6,6.0,4,dxy,6.324555,0.5307811275865283,0.4523343915718613,0.0784467360146669
12,36,0.6,6.0,4,dxy,6.403124,0.2240611251618599,-0.2139238441389676,0.4379849693008275
12,36,0.6,6.0,4,dxy,6.708204,-0.7882368597842525,-0.297206786191499,-0.4910300735927535
12,36,0.6,6.0,4,dxy,7.071068,1.11035271915514,1.512787087606314,-0.402434368451174
12,36,0.6,6.0,4,dxy,7.211103,1.5348153677035832,1.6537668667908298,-0.1189514990872466
12,36,0.6,6.0,4,dxy,7.81025,1.0835923012140871,0.4646720290076606,0.6189202722064268
12,36,0.6,6.0,4,dxy,8.485281,1.383207710909646,1.0021058062895647,0.3811019046200812
12,36,0.6,6.0,5,son,0.0,13.028985838839509,27.06512883878001,-14.036142999940502
12,36,0.6,6.0,5,son,1.0,-0.8263190777206388,0.6014333075078412,-1.42775238522848
12,36,0.6,6.0,5,son,1.414214,0.929485603729928,7.531482804287781,-6.601997200557853
12,36,0.6,6.0,5,son,2.0,-0.4345060866733575,0.3063911122943149,-0.7408971989676725
12,36,0.6,6.0,5,son,2.236068,0.3473366002776483,1.2366813647401345,-0.8893447644624861
12,36,0.6,6.0,5,son,2.828427,0.3963445411354764,1.6376205643622417,-1.2412760232267652
12,36,0.6,6.0,5,son,3.0,0.1384501477942536,0.6995237645286636,-0.56107361673441
12,36,0.6,6.0,5,son,3.162278,0.1258604994676995,1.076308498472884,-0.9504479990051846
12,36,0.6,6.0,5,son,3.605551,-0.048776673587803,0.0526845549112524,-0.1014612284990554
12,36,0.6,6.0,5,son,4.0,-0.0338271342039913,0.0082519588851184,-0.0420790930891098
12,36,0.6,6.0,5,son,4.123106,-0.0120478177017302,0.1566183752120949,-0.1686661929138252
12,36,0.6,6.0,5,son,4.242641,-0.0236729408010109,0.1529274789196523,-0.1766004197206633
12,36,0.6,6.0,5,son,4.472136,0.1043866033045574,0.4014669580327169,-0.2970803547281594
12,36,0.6,6.0,5,son,5.0,0.0079419977102521,0.1425907984539564,-0.1346488007437042
12,36,0.6,6.0,5,son,5.09902,0.0199714609257158,0.1012019538247283,-0.0812304928990125
12,36,0.6,6.0,5,son,5.385165,-0.023583113096917,-0.0188542668014774,-0.0047288462954396
12,36,0.6,6.0,5,son,5.656854,-0.0088436109390174,0.0689234158563385,-0.077767026795356
12,36,0.6,6.0,5,son,5.830952,-0.0216353454966466,0.031044340744707,-0.0526796862413537
12,36,0.6,6.0,5,son,6.0,0.0059059842658162,0.0624136299779937,-0.0565076457121775
12,36,0.6,6.0,5,son,6.082763,0.0412499125155484,0.0571387575228587,-0.0158888450073103
12,36,0.6,6.0,5,son,6.324555,0.0051857686235284,0.053631788478659,-0.0484460198551305
12,36,0.6,6.0,5,son,6.403124,0.0242166041409187,0.0663210173008536,-0.0421044131599349
12,36,0.6,6.0,5,son,6.708204,0.0075395754939198,0.0362211078877452,-0.0286815323938253
12,36,0.6,6.0,5,son,7.071068,0.0339257614278252,0.2041111178078253,-0.17018535638
12,36,0.6,6.0,5,son,7.211103,0.0261829191876062,0.1770580370591408,-0.1508751178715346
12,36,0.6,6.0,5,son,7.81025,-0.0163681428983501,0.0458635840255495,-0.0622317269238996
12,36,0.6,6.0,5,son,8.485281,0.0160738157878572,0.086243799977742,-0.0701699841898848
12,36,0.6,6.0,5,sext,0.0,58.21321723434185,63.56230387697159,-5.349086642629743
12,36,0.6,6.0,5,sext,1.0,0.060310867707964,4.519366293682987,-4.459055425975023
12,36,0.6,6.0,5,sext,1.414214,-15.487354475676405,-14.3160331264002,-1.1713213492762031
12,36,0.6,6.0,5,sext,2.0,0.1683834642043362,0.9496166239409802,-0.781233159736644
12,36,0.6,6.0,5,sext,2.236068,3.1552208595207394,3.947993425214899,-0.7927725656941598
12,36,0.6,6.0,5,sext,2.828427,3.4015859251468057,4.01671636357553,-0.6151304384287246
12,36,0.6,6.0,5,sext,3.0,0.374381417012706,1.2092330238560245,-0.8348516068433183
12,36,0.6,6.0,5,sext,3.162278,-1.3771573012420777,-0.3614253418581493,-1.0157319593839285
12,36,0.6,6.0,5,sext,3.605551,-0.9640079992329184,-0.0316242945837383,-0.93238370464918
12,36,0.6,6.0,5,sext,4.0,-0.3719876238897726,0.1121106810420785,-0.4840983049318511
12,36,0.6,6.0,5,sext,4.123106,0.9216058247414312,1.0763209071471982,-0.154715082405767
12,36,0.6,6.0,5,sext,4.242641,-0.9439912111366698,-0.5246543753494959,-0.4193368357871739
12,36,0.6,6.0,5,sext,4.472136,1.2161641199451343,0.8735524032533647,0.3426117166917698
12,36,0.6,6.0,5,sext,5.0,0.0585779805175885,0.4607756406358767,-0.4021976601182881
12,36,0.6,6.0,5,sext,5.09902,0.4912565013182578,0.19106706805676,0.3001894332614978
12,36,0.6,6.0,5,sext,5.385165,-0.0863439153501534,0.1520390165720177,-0.2383829319221711
12,36,0.6,6.0,5,sext,5.656854,-0.2623911125231447,0.0583862611286298,-0.3207773736517746
12,36,0.6,6.0,5,sext,5.830952,-0.0073591652015797,0.1167868074257757,-0.1241459726273555
12,36,0.6,6.0,5,sext,6.0,0.3526677478541085,0.3692950401127228,-0.0166272922586142
12,36,0.6,6.0,5,sext,6.082763,0.7209882157291342,0.5336291198594091,0.1873590958697251
12,36,0.6,6.0,5,sext,6.324555,-0.0933644860630332,0.1848609130144347,-0.2782253990774679
12,36,0.6,6.0,5,sext,6.403124,0.0529902261483892,0.1352736337082433,-0.0822834075598541
12,36,0.6,6.0,5,sext,6.708204,0.2527975672524343,0.2650960680007604,-0.0122985007483261
12,36,0.6,6.0,5,sext,7.071068,-0.358137940257823,-0.3372248090028072,-0.0209131312550157
12,36,0.6,6.0,5,sext,7.211103,0.2727172452419471,0.2639099146609329,0.0088073305810141
12,36,0.6,6.0,5,sext,7.81025,0.1031102138730742,0.0019031915756531,0.1012070222974211
12,36,0.6,6.0,5,sext,8.485281,0.3306111015498579,0.0772972578097741,0.2533138437400838
12,36,0.6,6.0,5,d,0.0,160.27332191287272,167.5353695031692,-7.262047590296476
12,36,0.6,6.0,5,d,1.0,4.882536526453089,2.0929305900274437,2.789605936425646
12,36,0.6,6.0,5,d,1.414214,85.56089815886922,89.36426176121395,-3.803363602344731
12,36,0.6,6.0,5,d,2.0,10.728646119060722,11.766740528154031,-1.0380944090933113
12,36,0.6,6.0,5,d,2.236068,5.388676187393859,6.540913254928765,-1.152237067534906
12,36,0.6,6.0,5,d,2.828427,-7.934873040776074,-7.964052434428017,0.0291793936519431
12,36,0.6,6.0,5,d,3.0,5.173980662823767,4.734853659796016,0.4391270030277505
12,36,0.6,6.0,5,d,3.162278,-3.434802775531866,-4.391132290309973,0.9563295147781066
12,36,0.6,6.0,5,d,3.605551,0.9226206469498648,0.0487992480977722,0.8738213988520926
12,36,0.6,6.0,5,d,4.0,0.4222545408427775,0.0307333006503989,0.3915212401923785
12,36,0.6,6.0,5,d,4.123106,-0.10029307405737,-0.1446083212933999,0.0443152472360298
12,36,0.6,6.0,5,d,4.242641,0.1308792740893047,0.277951791138434,-0.1470725170491292
12,36,0.6,6.0,5,d,4.472136,0.3108864782393032,0.3760836577064905,-0.0651971794671872
12,36,0.6,6.0,5,d,5.0,-0.6879332385636306,0.3115727102092696,-0.9995059487729004
12,36,0.6,6.0,5,d,5.09902,0.5196783249143327,0.0756497047025426,0.44402862021179
12,36,0.6,6.0,5,d,5.385165,-0.7362257776565896,-0.1469663320732549,-0.5892594455833347
12,36,0.6,6.0,5,d,5.656854,0.6495202064029755,0.3949222325823643,0.2545979738206111
12,36,0.6,6.0,5,d,5.830952,1.1632559996213203,0.0200874200547344,1.1431685795665858
12,36,0.6,6.0,5,d,6.0,-0.0397553544348392,-0.0085263576662833,-0.0312289967685559
12,36,0.6,6.0,5,d,6.082763,-0.1442978914744101,-0.0654184233584651,-0.0788794681159449
12,36,0.6,6.0,5,d,6.324555,-0.7542955931771393,0.0018470289558041,-0.7561426221329436
12,36,0.6,6.0,5,d,6.403124,-0.0460359514558724,-0.0295243961148232,-0.0165115553410491
12,36,0.6,6.0,5,d,6.708204,0.0998242418741662,0.003062029860079,0.0967622120140872
12,36,0.6,6.0,5,d,7.071068,-0.0450339284078659,-0.3376552811146573,0.2926213527067913
12,36,0.6,6.0,5,d,7.211103,0.7588776531931407,0.3921423171711584,0.3667353360219822
12,36,0.6,6.0,5,d,7.81025,-0.5929122155811589,0.0332291801232791,-0.626141395704438
12,36,0.6,6.0,5,d,8.485281,-0.2980901045611996,0.0680433543129981,-0.3661334588741977
12,36,0.6,6.0,5,dxy,0.0,84.5248675203906,89.97340987979675,-5.448542359406147
12,36,0.6,6.0,5,dxy,1.0,2.368629150440433,1.5808470372992072,0.7877821131412257
12,36,0.6,6.0,5,dxy,1.414214,11.484950313043807,14.688569941267858,-3.203619628224049
12,36,0.6,6.0,5,dxy,2.0,-7.849036545666904,-7.486160988358138,-0.3628755573087652
12,36,0.6,6.0,5,dxy,2.236068,-0.0520624161813316,1.7604382500879354,-1.812500666269267
12,36,0.6,6.0,5,dxy,2.828427,-0.2996389102096223,1.937189546111389,-2.2368284563210112
12,36,0.6,6.0,5,dxy,3.0,0.7100734619131289,1.4155788064445751,-0.7055053445314464
12,36,0.6,6.0,5,dxy,3.162278,4.492617234798788,7.534018718334897,-3.0414014835361094
12,36,0.6,6.0,5,dxy,3.605551,0.1488613406863759,0.1408486720113335,0.0080126686750423
12,36,0.6,6.0,5,dxy,4.0,-1.214353933806516,-0.5340093452471499,-0.6803445885593662
12,36,0.6,6.0,5,dxy,4.123106,1.7861846759776103,0.6630034174367878,1.1231812585408223
12,36,0.6,6.0,5,dxy,4.242641,2.0053920508621874,1.8690624378979008,0.1363296129642868
12,36,0.6,6.0,5,dxy,4.472136,3.3725137410510313,3.7542929415529738,-0.381779200501942
12,36,0.6,6.0,5,dxy,5.0,-0.0757339895237773,0.1621546924116721,-0.2378886819354495
12,36,0.6,6.0,5,dxy,5.09902,0.6740915403090098,0.7457766538528571,-0.0716851135438473
12,36,0.6,6.0,5,dxy,5.385165,0.3172677200909432,0.0910140468136146,0.2262536732773285
12,36,0.6,6.0,5,dxy,5.656854,-0.1437232384318374,0.2160778077723243,-0.3598010462041617
